,userid,number_of_courses,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt
8908,12097.0,8.0,78.565,12.5,3.125,9.375,3.25,4.375,0.5,3.0,0.25,1.125,51.375,0.0,0.0,0.625,0.375,2.25,1.75,1.75
8909,12098.0,6.0,65.06333333333333,40.66666666666666,6.5,34.166666666666664,22.5,6.333333333333333,1.1666666666666667,8.166666666666666,1.0,1.5,152.33333333333334,0.0,0.1666666666666666,1.5,0.1666666666666666,3.8333333333333335,0.8333333333333334,13.333333333333334
8910,12099.0,6.0,54.208333333333336,15.0,1.6666666666666667,13.333333333333334,7.0,4.5,0.1666666666666666,3.1666666666666665,0.1666666666666666,0.0,44.16666666666666,0.0,0.0,0.8333333333333334,0.0,2.333333333333333,0.5,0.5
8911,12100.0,8.0,75.9625,11.5,1.875,9.625,3.125,3.0,1.5,3.125,0.375,0.375,43.25,0.0,0.0,0.75,0.0,3.875,2.0,2.25
8912,12102.0,7.0,55.41,21.714285714285715,3.0,18.714285714285715,5.142857142857143,4.142857142857143,3.857142857142857,7.428571428571429,0.8571428571428571,0.2857142857142857,84.85714285714286,0.5714285714285714,0.0,1.1428571428571428,0.0,3.857142857142857,0.7142857142857143,5.0
8913,12103.0,8.0,72.55000000000001,29.875,6.25,23.625,9.25,6.125,2.375,9.0,1.125,2.0,133.5,0.0,0.125,0.25,0.0,5.0,3.75,4.125
8914,12104.0,7.0,83.04285714285713,18.285714285714285,3.4285714285714284,14.857142857142858,5.571428571428571,4.142857142857143,2.857142857142857,4.428571428571429,1.1428571428571428,0.1428571428571428,229.8571428571429,0.0,0.2857142857142857,2.7142857142857144,0.1428571428571428,6.428571428571429,2.4285714285714284,2.571428571428572
8915,12105.0,8.0,82.1375,29.25,4.375,24.875,9.75,8.625,4.625,4.625,0.375,1.25,208.0,0.625,0.0,3.0,0.0,8.75,2.625,6.75
8916,12106.0,9.0,80.69999999999999,19.88888888888889,3.4444444444444446,16.444444444444443,7.333333333333333,2.888888888888889,1.7777777777777777,5.111111111111111,0.3333333333333333,2.4444444444444446,55.0,0.8888888888888888,0.1111111111111111,2.333333333333333,0.0,6.777777777777778,3.0,4.666666666666667
8917,12107.0,7.0,77.71142857142857,10.714285714285714,1.2857142857142858,9.428571428571429,2.142857142857143,2.2857142857142856,2.571428571428572,2.4285714285714284,0.7142857142857143,0.5714285714285714,155.42857142857142,0.7142857142857143,0.0,1.4285714285714286,0.0,2.7142857142857144,0.7142857142857143,8.571428571428571
8918,12108.0,8.0,78.0375,22.375,4.375,18.0,5.75,3.375,3.0,9.375,0.0,0.875,73.25,0.0,0.375,1.875,0.0,9.25,5.0,5.375
8919,12109.0,8.0,66.31875,8.0,1.375,6.625,2.625,1.875,0.375,1.625,1.25,0.25,31.75,0.0,0.0,0.25,0.0,2.5,1.25,9.875
8920,12110.0,8.0,69.23124999999999,16.75,3.875,12.875,5.875,2.5,0.5,5.0,1.375,1.5,67.25,0.0,0.0,0.375,0.0,2.375,0.875,1.75
8921,12111.0,8.0,88.09,83.875,19.0,64.875,22.5,21.25,17.375,11.5,2.25,9.0,342.375,0.5,0.0,1.375,0.0,1.125,0.375,1.75
8922,12112.0,7.0,89.32285714285715,29.142857142857142,5.571428571428571,23.571428571428573,10.285714285714286,8.142857142857142,4.285714285714286,6.285714285714286,0.0,0.1428571428571428,171.57142857142858,0.0,0.0,2.571428571428572,0.0,7.571428571428571,2.571428571428572,3.142857142857143
8923,12113.0,8.0,64.95125,11.125,1.625,9.5,3.375,3.0,0.25,2.375,1.625,0.5,39.0,0.0,0.0,0.25,0.0,1.5,0.75,0.875
8924,12114.0,7.0,86.76571428571427,49.85714285714285,9.857142857142858,40.0,17.285714285714285,13.857142857142858,6.428571428571429,9.571428571428571,0.0,2.7142857142857144,192.0,0.0,1.8571428571428568,2.2857142857142856,0.0,7.428571428571429,3.571428571428572,3.7142857142857135
8925,12115.0,8.0,85.94999999999999,23.375,4.625,18.75,7.375,6.375,3.75,4.625,0.625,0.625,153.75,0.0,0.0,0.875,0.0,9.375,3.375,30.5
8926,12116.0,7.0,83.28999999999999,17.857142857142858,4.285714285714286,13.571428571428571,3.571428571428572,4.428571428571429,2.4285714285714284,5.714285714285714,1.4285714285714286,0.2857142857142857,87.0,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571428,2.142857142857143,0.5714285714285714,3.2857142857142856
8927,12117.0,7.0,82.65142857142858,40.142857142857146,8.285714285714286,31.857142857142858,14.714285714285714,16.285714285714285,5.0,2.7142857142857144,0.0,1.4285714285714286,182.57142857142856,0.0,0.1428571428571428,1.4285714285714286,0.0,6.285714285714286,2.571428571428572,5.571428571428571
8928,12118.0,8.0,85.92500000000001,32.875,5.5,27.375,8.25,8.75,5.375,10.125,0.375,0.0,130.5,0.0,0.0,1.25,0.0,7.125,2.75,22.625
8929,12119.0,7.0,63.41142857142857,26.714285714285715,4.0,22.714285714285715,7.285714285714286,7.0,2.142857142857143,6.285714285714286,3.571428571428572,0.4285714285714285,156.28571428571428,0.5714285714285714,0.2857142857142857,1.4285714285714286,0.1428571428571428,6.857142857142857,3.142857142857143,5.571428571428571
8930,12120.0,8.0,77.44375000000001,19.5,1.875,17.625,6.125,6.875,2.0,4.0,0.125,0.375,58.875,0.0,0.125,1.75,0.0,4.0,2.125,3.0
8931,12121.0,7.0,69.11142857142856,27.571428571428573,2.142857142857143,25.428571428571427,9.285714285714286,5.142857142857143,4.571428571428571,5.0,3.0,0.5714285714285714,139.71428571428572,0.7142857142857143,0.5714285714285714,1.4285714285714286,0.0,5.285714285714286,2.0,4.285714285714286
8932,12122.0,8.0,84.25625,32.625,6.625,26.0,7.5,9.75,5.25,9.5,0.5,0.125,178.5,0.0,0.0,1.125,0.125,4.0,1.75,2.625
8933,12123.0,7.0,90.12857142857142,19.857142857142858,5.285714285714286,14.571428571428571,4.571428571428571,4.857142857142857,3.142857142857143,7.142857142857143,0.1428571428571428,0.0,76.14285714285714,0.0,0.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.0,0.0
8934,12124.0,9.0,82.46111111111112,15.666666666666666,2.4444444444444446,13.22222222222222,4.666666666666667,3.555555555555556,2.111111111111111,4.777777777777778,0.0,0.5555555555555556,68.11111111111111,1.0,0.0,2.7777777777777777,0.0,4.777777777777778,3.111111111111111,3.888888888888889
8935,12125.0,8.0,84.425,26.875,7.0,19.875,7.0,7.25,3.375,6.25,2.25,0.75,125.625,0.0,0.0,2.25,0.0,8.5,3.125,29.625
8936,12126.0,7.0,70.61142857142858,28.857142857142858,3.571428571428572,25.285714285714285,8.571428571428571,4.714285714285714,5.571428571428571,8.428571428571429,0.1428571428571428,1.4285714285714286,127.71428571428572,0.7142857142857143,0.0,1.1428571428571428,0.0,3.571428571428572,0.7142857142857143,11.142857142857142
8937,12127.0,8.0,83.00625,20.75,2.625,18.125,4.25,8.125,2.75,3.875,0.5,1.25,84.5,0.0,0.0,2.125,0.25,8.0,2.0,2.75
8938,12128.0,7.0,68.09142857142857,32.57142857142857,5.571428571428571,27.0,4.857142857142857,2.0,4.285714285714286,13.714285714285714,6.285714285714286,1.4285714285714286,138.14285714285714,0.7142857142857143,0.0,0.8571428571428571,0.0,9.714285714285714,5.428571428571429,16.285714285714285
8939,12129.0,8.0,76.83125,18.75,3.625,15.125,6.0,4.375,1.25,4.625,1.25,1.25,68.125,0.0,0.0,0.5,0.125,4.125,1.875,23.625
8940,12130.0,7.0,72.7642857142857,27.857142857142858,5.142857142857143,22.714285714285715,9.0,4.285714285714286,1.7142857142857142,9.571428571428571,2.2857142857142856,1.0,118.42857142857144,0.0,0.0,1.1428571428571428,0.1428571428571428,5.571428571428571,3.571428571428572,4.142857142857143
8941,12131.0,8.0,70.8475,15.25,2.625,12.625,3.5,4.125,1.375,5.5,0.375,0.375,59.75,0.0,0.0,0.875,0.125,5.625,2.5,14.625
8942,12132.0,7.0,67.85142857142857,32.42857142857143,7.428571428571429,25.0,9.571428571428571,7.285714285714286,3.2857142857142856,8.428571428571429,1.0,2.857142857142857,144.0,0.0,0.2857142857142857,0.7142857142857143,0.0,15.0,8.142857142857142,11.0
8943,12133.0,8.0,78.38125,12.375,1.125,11.25,5.75,1.5,0.875,3.125,0.625,0.5,36.375,0.375,0.5,0.375,0.0,5.0,3.0,18.75
8944,12134.0,7.0,74.99285714285715,17.0,3.571428571428572,13.428571428571429,3.4285714285714284,3.4285714285714284,0.8571428571428571,5.571428571428571,2.857142857142857,0.8571428571428571,55.71428571428572,0.0,0.0,1.0,0.0,4.0,2.2857142857142856,2.857142857142857
8945,12135.0,7.0,72.47285714285714,27.142857142857142,6.0,21.142857142857142,10.142857142857142,6.285714285714286,1.8571428571428568,7.714285714285714,0.2857142857142857,0.8571428571428571,113.0,0.0,0.7142857142857143,1.4285714285714286,0.0,3.4285714285714284,1.7142857142857142,1.7142857142857142
8946,12136.0,8.0,75.85,18.25,1.5,16.75,5.125,5.0,1.875,4.75,1.375,0.125,99.0,0.75,0.0,0.875,0.0,5.0,1.875,22.625
8947,12137.0,7.0,75.67571428571429,22.285714285714285,3.7142857142857135,18.571428571428573,5.571428571428571,5.428571428571429,2.0,7.428571428571429,1.7142857142857142,0.1428571428571428,59.0,0.0,0.0,4.428571428571429,0.0,7.571428571428571,2.857142857142857,4.571428571428571
8948,12138.0,7.0,69.74,30.0,7.0,23.0,9.0,8.857142857142858,3.4285714285714284,5.857142857142857,0.5714285714285714,2.2857142857142856,120.85714285714286,0.0,0.0,1.2857142857142858,0.0,7.571428571428571,3.0,3.2857142857142856
8949,12139.0,8.0,67.89375,16.0,3.125,12.875,4.25,2.625,1.375,5.25,2.0,0.5,74.125,0.0,0.0,0.5,0.0,3.0,0.75,15.125
8950,12140.0,6.0,70.24833333333333,24.0,6.5,17.5,8.0,4.5,2.833333333333333,6.666666666666667,0.6666666666666666,1.3333333333333333,167.0,0.0,1.3333333333333333,1.3333333333333333,0.0,3.1666666666666665,2.0,3.8333333333333335
8951,12141.0,7.0,71.03142857142858,11.285714285714286,1.5714285714285714,9.714285714285714,3.0,2.571428571428572,1.0,3.2857142857142856,1.2857142857142858,0.1428571428571428,76.57142857142857,0.0,0.0,1.4285714285714286,0.0,3.0,1.5714285714285714,2.0
8952,12142.0,7.0,88.23,26.714285714285715,5.0,21.714285714285715,5.0,10.0,3.857142857142857,6.0,1.4285714285714286,0.4285714285714285,97.42857142857144,0.0,0.0,1.1428571428571428,0.0,2.857142857142857,1.2857142857142858,2.4285714285714284
8953,12143.0,7.0,58.60428571428572,16.285714285714285,0.8571428571428571,15.428571428571429,5.285714285714286,4.857142857142857,1.0,3.0,1.1428571428571428,1.0,63.57142857142857,0.0,0.0,0.2857142857142857,0.0,4.285714285714286,2.0,4.285714285714286
8954,12144.0,7.0,81.45857142857143,15.714285714285714,2.7142857142857144,13.0,5.571428571428571,2.857142857142857,2.0,4.142857142857143,0.8571428571428571,0.2857142857142857,61.57142857142857,0.0,0.0,0.7142857142857143,0.0,0.4285714285714285,0.0,0.0
8955,12145.0,7.0,79.71428571428571,15.285714285714286,2.7142857142857144,12.571428571428571,7.0,1.7142857142857142,0.7142857142857143,4.571428571428571,0.7142857142857143,0.5714285714285714,75.85714285714286,0.0,0.0,1.0,0.0,6.571428571428571,2.7142857142857144,3.142857142857143
8956,12146.0,7.0,83.00571428571428,47.57142857142857,8.857142857142858,38.71428571428572,16.285714285714285,12.428571428571429,5.0,12.714285714285714,0.2857142857142857,0.8571428571428571,218.28571428571428,0.0,0.0,4.0,0.0,7.142857142857143,3.0,4.714285714285714
8957,12147.0,7.0,68.22,29.285714285714285,5.571428571428571,23.714285714285715,8.142857142857142,5.428571428571429,1.7142857142857142,9.0,4.428571428571429,0.5714285714285714,197.7142857142857,0.0,0.0,0.4285714285714285,0.0,3.0,1.4285714285714286,1.8571428571428568
8958,12148.0,9.0,82.03555555555555,65.33333333333333,14.77777777777778,50.55555555555556,22.33333333333333,16.555555555555557,8.11111111111111,13.444444444444445,0.3333333333333333,4.555555555555555,361.22222222222223,0.8888888888888888,0.0,1.7777777777777777,0.6666666666666666,7.444444444444445,2.6666666666666665,36.888888888888886
8959,12149.0,7.0,78.0942857142857,26.857142857142858,5.857142857142857,21.0,7.285714285714286,6.571428571428571,3.7142857142857135,5.857142857142857,2.7142857142857144,0.7142857142857143,135.0,0.0,0.0,2.571428571428572,0.0,5.285714285714286,2.857142857142857,4.571428571428571
8960,12150.0,8.0,65.80625,10.0,1.125,8.875,1.625,2.0,0.5,4.5,1.0,0.375,26.125,0.0,0.0,0.25,0.0,2.375,1.375,1.625
8961,12151.0,8.0,77.735,12.625,2.5,10.125,2.75,2.625,1.75,4.375,0.5,0.625,53.0,0.0,0.125,0.75,0.0,6.125,2.5,2.625
8962,12152.0,7.0,79.26,22.857142857142858,3.142857142857143,19.714285714285715,5.714285714285714,6.142857142857143,2.142857142857143,7.714285714285714,0.8571428571428571,0.2857142857142857,64.71428571428571,0.0,0.0,1.7142857142857142,0.0,4.0,2.0,3.2857142857142856
8963,12153.0,7.0,76.86142857142856,11.857142857142858,1.1428571428571428,10.714285714285714,3.7142857142857135,2.7142857142857144,0.4285714285714285,3.2857142857142856,0.1428571428571428,1.5714285714285714,116.71428571428572,0.0,0.0,2.7142857142857144,0.0,8.857142857142858,5.571428571428571,7.0
8964,12154.0,8.0,76.1125,14.125,1.75,12.375,5.875,2.375,0.375,4.625,0.625,0.25,50.75,0.0,0.0,1.875,0.0,3.0,1.0,1.75
8965,12155.0,7.0,75.62857142857142,22.571428571428573,3.2857142857142856,19.285714285714285,9.142857142857142,5.142857142857143,1.7142857142857142,3.4285714285714284,0.5714285714285714,2.571428571428572,75.85714285714286,0.0,0.0,2.0,0.0,5.428571428571429,2.7142857142857144,3.142857142857143
8966,12156.0,7.0,73.99714285714286,30.571428571428573,3.857142857142857,26.714285714285715,10.285714285714286,5.571428571428571,2.0,9.285714285714286,1.5714285714285714,1.8571428571428568,91.71428571428572,0.0,0.0,1.5714285714285714,0.0,5.142857142857143,2.2857142857142856,2.571428571428572
8967,12157.0,7.0,85.45714285714287,28.428571428571427,4.714285714285714,23.714285714285715,10.571428571428571,5.857142857142857,2.142857142857143,6.857142857142857,2.571428571428572,0.4285714285714285,80.42857142857143,0.0,0.0,0.5714285714285714,0.0,5.571428571428571,2.0,3.571428571428572
8968,12158.0,8.0,71.83375000000001,32.75,5.625,27.125,7.625,6.25,3.5,12.25,1.875,1.25,153.875,0.75,0.5,1.125,0.0,7.625,2.0,24.75
8969,12159.0,8.0,75.375,16.375,3.125,13.25,6.875,1.5,2.875,3.5,0.0,1.625,108.75,0.0,0.0,1.0,0.125,3.0,1.75,1.875
8970,12160.0,8.0,79.1,23.125,4.75,18.375,7.375,5.375,1.625,5.75,0.25,2.75,80.625,0.0,0.0,2.375,0.0,7.0,3.75,4.5
8971,12161.0,7.0,68.02428571428571,26.0,3.0,23.0,8.571428571428571,5.714285714285714,2.2857142857142856,7.142857142857143,0.2857142857142857,2.0,123.42857142857144,0.0,0.0,1.7142857142857142,0.0,4.0,2.2857142857142856,2.571428571428572
8972,12162.0,7.0,87.78571428571429,49.0,10.571428571428571,38.42857142857143,16.0,12.142857142857142,9.142857142857142,9.285714285714286,1.0,1.4285714285714286,253.57142857142856,0.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.0,0.0
8973,12163.0,8.0,74.80125,13.125,2.375,10.75,4.0,3.875,1.125,2.75,1.0,0.375,50.0,0.0,0.0,0.625,0.0,2.125,1.25,1.75
8974,12164.0,8.0,73.7,52.125,12.0,40.125,15.625,12.875,3.875,8.375,4.75,6.625,229.625,0.0,0.125,0.375,0.0,11.75,4.625,5.25
8975,12165.0,7.0,79.0557142857143,27.428571428571427,4.428571428571429,23.0,10.285714285714286,4.142857142857143,2.857142857142857,7.0,1.1428571428571428,2.0,99.28571428571428,0.0,0.0,1.2857142857142858,0.0,3.571428571428572,1.1428571428571428,1.7142857142857142
8976,12166.0,8.0,73.7125,21.75,5.5,16.25,4.5,5.0,2.125,7.0,1.75,1.375,79.375,0.0,0.0,1.625,0.0,3.375,1.875,2.75
8977,12167.0,7.0,74.13428571428572,33.42857142857143,5.714285714285714,27.714285714285715,13.285714285714286,5.428571428571429,1.8571428571428568,10.714285714285714,1.0,1.1428571428571428,86.57142857142857,0.0,0.0,1.0,0.0,5.428571428571429,2.0,2.857142857142857
8978,12168.0,7.0,76.45571428571428,36.42857142857143,6.571428571428571,29.857142857142858,10.428571428571429,7.285714285714286,5.142857142857143,10.714285714285714,2.142857142857143,0.7142857142857143,209.0,0.0,0.4285714285714285,2.0,0.0,7.0,3.0,4.285714285714286
8979,12169.0,7.0,84.48428571428572,23.571428571428573,3.857142857142857,19.714285714285715,4.428571428571429,5.571428571428571,3.142857142857143,7.142857142857143,3.0,0.2857142857142857,141.42857142857142,0.0,0.0,4.0,0.0,7.571428571428571,4.285714285714286,4.857142857142857
8980,12170.0,9.0,76.00777777777778,15.666666666666666,2.6666666666666665,13.0,5.777777777777778,4.555555555555555,0.8888888888888888,2.4444444444444446,1.4444444444444444,0.5555555555555556,49.44444444444444,0.0,0.5555555555555556,1.2222222222222223,0.0,8.0,4.666666666666667,22.22222222222222
8981,12171.0,7.0,80.46428571428571,30.285714285714285,9.857142857142858,20.428571428571427,7.0,7.428571428571429,3.142857142857143,10.285714285714286,0.8571428571428571,1.5714285714285714,137.57142857142858,0.0,0.0,0.5714285714285714,0.0,5.0,3.571428571428572,4.428571428571429
8982,12172.0,7.0,72.07142857142857,22.285714285714285,3.7142857142857135,18.571428571428573,5.857142857142857,6.0,1.2857142857142858,7.714285714285714,0.8571428571428571,0.5714285714285714,96.14285714285714,0.0,0.0,0.5714285714285714,0.0,3.142857142857143,1.8571428571428568,2.7142857142857144
8983,12173.0,8.0,76.1,16.125,2.5,13.625,5.25,4.0,1.625,4.5,0.625,0.125,69.125,0.0,0.0,1.5,0.0,6.0,2.5,20.0
8984,12174.0,8.0,77.20625,11.25,2.125,9.125,1.375,2.25,0.875,4.625,1.375,0.75,46.0,0.0,0.25,0.875,0.0,2.625,2.0,2.125
8985,12175.0,8.0,80.11250000000001,25.75,6.0,19.75,7.0,5.875,4.625,7.375,0.75,0.125,72.625,0.0,0.0,2.125,0.25,2.25,1.25,24.5
8986,12176.0,6.0,69.95833333333333,26.0,5.166666666666667,20.83333333333333,5.0,4.833333333333333,1.8333333333333333,7.0,6.333333333333333,1.0,67.33333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0
8987,12177.0,7.0,69.25285714285715,17.857142857142858,3.7142857142857135,14.142857142857142,5.428571428571429,3.0,3.4285714285714284,4.714285714285714,0.8571428571428571,0.4285714285714285,263.7142857142857,0.0,0.1428571428571428,1.1428571428571428,0.0,4.0,2.142857142857143,2.857142857142857
8988,12178.0,8.0,80.7875,23.625,2.875,20.75,8.75,4.625,1.875,4.875,1.375,2.125,90.25,0.0,0.25,1.75,0.0,6.375,3.625,4.75
8989,12179.0,8.0,79.69375,18.25,2.125,16.125,4.375,4.375,3.25,5.5,0.625,0.125,65.375,0.0,0.0,1.875,0.0,5.25,1.875,30.125
8990,12180.0,8.0,0.0,0.5,0.0,0.5,0.375,0.0,0.0,0.125,0.0,0.0,1.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0
8991,12181.0,8.0,83.17,42.125,9.5,32.625,7.0,11.75,6.5,13.25,2.875,0.75,151.375,0.0,0.125,3.75,0.125,8.375,2.5,40.875
8992,12182.0,7.0,75.75714285714285,19.285714285714285,2.2857142857142856,17.0,5.857142857142857,4.714285714285714,2.4285714285714284,5.285714285714286,0.0,1.0,74.71428571428571,0.0,0.1428571428571428,1.1428571428571428,0.0,0.2857142857142857,0.0,0.1428571428571428
8993,12183.0,8.0,77.13125,22.5,4.0,18.5,5.0,5.125,3.625,6.0,2.125,0.625,86.0,0.0,0.0,2.0,0.0,10.0,2.75,16.125
8994,12184.0,8.0,81.025,21.25,4.625,16.625,3.25,5.75,2.375,3.875,5.125,0.875,101.625,0.0,0.0,1.625,0.0,4.375,1.875,2.5
8995,12185.0,8.0,81.1,15.875,3.25,12.625,4.0,3.875,2.375,3.5,1.5,0.625,46.375,0.0,0.0,1.25,0.375,5.375,2.5,21.0
8996,12186.0,8.0,71.54374999999999,12.25,1.875,10.375,3.625,2.375,1.25,4.375,0.0,0.625,44.75,0.0,0.0,0.75,0.0,1.75,1.75,1.875
8997,12187.0,8.0,74.2175,9.25,1.0,8.25,5.5,2.25,0.5,0.75,0.0,0.25,25.5,0.0,0.0,0.25,0.0,5.0,3.25,3.5
8998,12189.0,7.0,80.61,14.857142857142858,1.4285714285714286,13.428571428571429,5.285714285714286,3.4285714285714284,1.0,2.4285714285714284,1.4285714285714286,1.2857142857142858,60.57142857142857,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
8999,12190.0,7.0,83.42999999999999,37.71428571428572,5.857142857142857,31.857142857142858,11.428571428571429,11.714285714285714,3.857142857142857,9.428571428571429,1.1428571428571428,0.1428571428571428,113.14285714285714,0.0,0.0,2.142857142857143,0.0,4.142857142857143,1.8571428571428568,3.142857142857143
9000,12191.0,7.0,66.07571428571428,14.571428571428571,1.2857142857142858,13.285714285714286,2.4285714285714284,4.142857142857143,1.0,4.571428571428571,2.142857142857143,0.2857142857142857,33.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9001,12192.0,6.0,49.245000000000005,6.666666666666667,0.5,6.166666666666667,1.3333333333333333,1.8333333333333333,0.1666666666666666,1.5,0.3333333333333333,1.5,26.33333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
9002,12193.0,8.0,70.1875,19.625,2.25,17.375,7.125,4.125,1.375,5.5,0.5,1.0,82.125,0.0,0.0,1.625,0.0,6.75,2.5,4.25
9003,12194.0,7.0,79.41285714285716,22.714285714285715,3.0,19.714285714285715,6.571428571428571,7.285714285714286,3.0,5.571428571428571,0.1428571428571428,0.1428571428571428,216.7142857142857,0.0,1.8571428571428568,1.4285714285714286,0.0,3.571428571428572,1.4285714285714286,2.142857142857143
9004,12195.0,7.0,80.63000000000001,21.428571428571427,1.8571428571428568,19.571428571428573,8.571428571428571,5.428571428571429,1.8571428571428568,3.857142857142857,1.0,0.7142857142857143,119.28571428571428,0.0,0.0,1.2857142857142858,0.0,4.0,1.8571428571428568,2.2857142857142856
9005,12196.0,7.0,85.21000000000001,31.857142857142858,5.714285714285714,26.142857142857142,10.571428571428571,7.857142857142857,3.7142857142857135,7.714285714285714,0.8571428571428571,1.1428571428571428,121.57142857142856,0.0,0.0,2.2857142857142856,0.1428571428571428,9.428571428571429,7.428571428571429,8.571428571428571
9006,12197.0,7.0,67.00285714285714,14.428571428571429,1.8571428571428568,12.571428571428571,4.571428571428571,2.7142857142857144,1.4285714285714286,4.0,1.2857142857142858,0.4285714285714285,52.285714285714285,0.0,0.0,1.0,0.0,3.142857142857143,1.4285714285714286,1.7142857142857142
9007,12198.0,7.0,75.93142857142857,33.857142857142854,4.714285714285714,29.142857142857142,11.0,7.714285714285714,3.7142857142857135,10.428571428571429,0.7142857142857143,0.2857142857142857,112.57142857142856,0.0,0.0,1.5714285714285714,0.0,5.857142857142857,1.8571428571428568,1.8571428571428568
